Winery;Year;Wine ID;Wine;Type;Rating;Num_Reviews;Price;Country;Region
Quinta da Pedra Escrita;2020;2282316;Branco 2020;White;4.1;105;13.4;Portugal;Douro
Quinta de Cidrô;2020;1188780;Chardonnay 2020;White;4.1;120;14.99;Portugal;Douro
Monte da Bonança;2020;9702292;Colheita Branco 2020;White;4.1;81;7.95;Portugal;Alentejo
Quinta do Crasto;2020;1155012;Crasto Superior Branco 2020;White;4.1;310;14.9;Portugal;Douro
Quinta dos Roques;2020;1146596;Dão Encruzado 2020;White;4.1;59;19.95;Portugal;Dão
Cartuxa;2020;76433;Foral de Évora Colheita Branco 2020;White;4.1;229;6.99;Portugal;Alentejo
Quinta de Cidrô;2020;1562187;Gewürztraminer 2020;White;4.1;51;16.9;Portugal;Douro
Piano;2020;5929190;Moscatel Galego 2020;White;4.1;163;5.45;Portugal;Douro
Anselmo Mendes;2020;1216556;Muros de Melgaço Alvarinho 2020;White;4.1;370;15.4;Portugal;Vinho Verde
Quinta do Vallado;2020;3352090;Prima 2020;White;4.1;430;8.98;Portugal;Douro
Salvador;2020;2281446;Quinta da Calçada Reserva 2020;White;4.1;59;29.1;Portugal;Vinho Verde
CARM;2020;1151643;Rabigato 2020;White;4.1;117;12.95;Portugal;Douro
Niepoort;2020;1166848;Redoma Rosé 2020;Rosé;4.1;89;11.81;Portugal;Douro
Adega Mayor;2020;2364496;Reserva do Comendador Branco 2020;White;4.1;56;17.45;Portugal;Alentejo
Quinta dos Termos;2020;1907318;Reserva Riesling 2020;White;4.1;58;9.42;Portugal;Beiras
Quinta Nova de Nossa Senhora do Carmo;2020;5443364;Rosé 2020;Rosé;4.1;84;14.99;Portugal;Douro
Casa Ermelinda Freitas;2020;1247331;Sauvignon Blanc - Verdelho 2020;White;4.1;368;8.8;Portugal;Península de Setúbal
Quinta dos Abibes;2020;2568177;Sauvignon Blanc 2020;White;4.1;94;12.43;Portugal;Bairrada
Quinta de Cidrô;2020;9095;Sauvignon Blanc 2020;White;4.1;310;13.5;Portugal;Douro
Soalheiro;2020;4075219;Terramatter Alvarinho 2020;White;4.1;194;14.52;Portugal;Vinho Verde
Aveleda;2020;1166861;Vinho Verde 2020;White;4.1;1083;5.5;Portugal;Vinho Verde
Encostas da Capela;2020;1300969;Alvarinho Reserva 2020;White;4.2;157;7.75;Portugal;Vinho Verde
Marquês de Marialva;2020;2540669;Arinto Reserva 2020;White;4.2;202;7.75;Portugal;Beiras
Quinta da Fonte Souto;2020;7354795;Branco 2020;White;4.2;113;15.95;Portugal;Alentejo
Herdade do Sobroso;2020;5034624;Cellar Selection Branco 2020;White;4.2;62;16.5;Portugal;Alentejo
Ervideira;2020;1312538;Conde d'Ervideira Reserva Branco 2020;White;4.2;274;12.44;Portugal;Alentejo
Quinta dos Carvalhais;2020;2795722;Dão Reserva Branco 2020;White;4.2;79;24.0;Portugal;Dão
Wine & Soul;2020;1179446;Douro Guru Branco 2020;White;4.2;295;27.35;Portugal;Douro
Niepoort;2020;9001;Douro Redoma Branco 2020;White;4.2;694;17.5;Portugal;Douro
Niepoort;2020;9000;Douro Tiara Branco 2020;White;4.2;129;23.96;Portugal;Douro
Esporão;2020;1138731;Esporão Reserva Branco 2020;White;4.2;2298;12.95;Portugal;Alentejo
Luis Seabra;2020;2182048;Granito Cru Alvarinho 2020;White;4.2;125;19.37;Portugal;Vinho Verde
Jose Carvalheira;2020;1691235;Hibernus Premier Brut 2020;Sparkling;4.2;50;29.95;Portugal;Bairrada
Casal Sta. Maria;2020;6518311;Mar de Rosas 2020;Rosé;4.2;105;19.95;Portugal;Lisboa
Casa da Passarella;2020;1743839;O Oenólogo Encruzado 2020;White;4.2;107;13.9;Portugal;Dão
Quinta da Sequeira;2020;4170735;Reserva Branco 2020;White;4.2;81;14.85;Portugal;Douro
Giz;2020;5257272;Vinhas Velhas Branco 2020;White;4.2;68;25.0;Portugal;Bairrada
Kopke;2020;8328815;Winemaker's Collection Tinta Cão Rosé 2020;Rosé;4.2;104;26.0;Portugal;Douro
Niepoort;2020;8998;Douro Reserva Redoma Branco 2020;White;4.3;139;27.0;Portugal;Douro
Mira do Ó;2020;1909468;Druida Encruzado Reserva 2020;White;4.3;149;19.95;Portugal;Dão
Esporão;2020;1105367;Esporão Private Selection Branco 2020;White;4.3;93;35.0;Portugal;Alentejo
Herdade de São Miguel;2020;7268316;Esquecido 2020;White;4.3;236;16.95;Portugal;Alentejo
Quinta Vale d'Aldeia;2020;5978529;Grande Reserva Branco 2020;White;4.3;50;23.55;Portugal;Douro
Ervideira;2020;1294904;Invisível Aragonez 2020;White;4.3;808;12.9;Portugal;Alentejo
Lavradores de Feitoria;2020;1262782;Meruge Branco 2020;White;4.3;64;17.28;Portugal;Douro
Quinta das Bágeiras;2020;1536341;Pai Abel Branco 2020;White;4.3;56;34.89;Portugal;Bairrada
Quinta do Regueiro;2020;3120603;Primitivo -  Alvarinho 2020;White;4.3;167;14.14;Portugal;Vinho Verde
Taboadella;2020;8519251;Reserva Encruzado 2020;White;4.3;393;14.65;Portugal;Dão
XXVI Talhas;2020;7645384;Mestre Daniel Branco 2020;White;4.4;103;19.96;Portugal;Alentejo
Cartuxa;2020;1870315;Pêra-Manca Branco 2020;White;4.5;481;45.25;Portugal;Alentejo
Casa de Santa Vitoria;2021;1148217;Versátil Branco 2021;White;3.3;95;3.95;Portugal;Alentejo
Loios;2021;95919;Branco 2021;White;3.4;191;3.49;Portugal;Alentejo
Grão Vasco;2021;2093506;Dão Branco 2021;White;3.4;143;3.75;Portugal;Dão
Adega Cooperativa de Borba;2021;1637969;Alentejo Branco 2021;White;3.5;107;2.15;Portugal;Alentejo
Reguengos;2021;1270414;Branco 2021;White;3.5;122;2.5;Portugal;Alentejo
Porta 6;2021;3904933;Branco 2021;White;3.5;191;4.3;Portugal;Lisboa
Art.Terra;2021;4849471;Curtimenta 2021;White;3.5;73;11.87;Portugal;Alentejo
Burmester;2021;2258548;Tavedo Branco Douro 2021;White;3.5;135;3.95;Portugal;Douro
Herdade das Servas;2021;1276567;Alentejano Monte Das Servas Branco 2021;White;3.6;72;5.99;Portugal;Alentejo
Adega Mayor;2021;2533737;Caiado Rosé 2021;Rosé;3.6;59;5.0;Portugal;Alentejo
Titular;2021;4989583;Colheita Branco 2021;White;3.6;69;6.3;Portugal;Dão
Quinta do Portal;2021;3658751;Douro Muros De Vinha Branco 2021;White;3.6;101;5.3;Portugal;Douro
Esporão;2021;9437315;Monte Velho Rosé 2021;Rosé;3.6;91;3.95;Portugal;Alentejo
Vila Real;2021;1176869;Reserva Branco 2021;White;3.6;84;3.7;Portugal;Douro
Herdade do Peso;2021;4801931;Sossego Rosé 2021;Rosé;3.6;81;4.95;Portugal;Alentejo
Casa Ermelinda Freitas;2021;1199676;Terras Do Pó Branco 2021;White;3.6;119;3.25;Portugal;Península de Setúbal
Duorum;2021;2023285;Tons de Duorum Branco 2021;White;3.6;177;4.88;Portugal;Douro
Anselmo Mendes;2021;4621121;3 Rios Vinho Verde 2021;White;3.7;75;5.99;Portugal;Vinho Verde
Adega Cooperativa de Vidigueira;2021;6089054;Ato III A. Saudade Branco 2021;White;3.7;74;3.25;Portugal;Alentejo
Quinta dos Termos;2021;1783586;Branco 2021;White;3.7;157;4.5;Portugal;Beiras
Piano;2021;2560783;Branco 2021;White;3.7;114;4.05;Portugal;Douro
Adega Mayor;2021;1613020;Caiado Branco 2021;White;3.7;300;5.0;Portugal;Alentejo
J. Cabral Almeida Wines;2021;5528815;Camaleão Loureiro - Alvarinho 2021;White;3.7;189;7.49;Portugal;Vinho Verde
Monte da Ravasqueira;2021;5815551;Clássico Rosé 2021;Rosé;3.7;149;8.9636950736907;Portugal;Alentejo
Casa de Santar;2021;5131413;Dão Branco 2021;White;3.7;81;6.27;Portugal;Dão
Niepoort;2021;1299716;Diálogo Branco 2021;White;3.7;188;6.49;Portugal;Douro
AdegaMãe;2021;1528251;Dory Branco 2021;White;3.7;221;5.31;Portugal;Lisboa
Evel;2021;1130644;Douro Branco 2021;White;3.7;114;5.29;Portugal;Douro
Covela;2021;2426906;Edição Nacional Avesso 2021;White;3.7;111;7.49;Portugal;Vinho Verde
Aveleda;2021;8057343;Fonte Vinho Verde Rosé 2021;Rosé;3.7;80;4.49;Portugal;Vinho Verde
Casa Ferreirinha;2021;4644762;Papa Figos Douro Branco 2021;White;3.7;266;7.1;Portugal;Douro
Casa da Passarella;2021;1758888;A Descoberta Colheita Branco 2021;White;3.8;181;5.3;Portugal;Dão
Herdade do Rocim;2021;1482333;Alentejano Branco 2021;White;3.8;146;8.49;Portugal;Alentejo
Morgado de Bucelas;2021;1763823;Arinto 2021;White;3.8;53;6.4;Portugal;Bucelas
Quinta de Chocapalha;2021;1259440;Arinto Branco 2021;White;3.8;54;7.9;Portugal;Lisboa
Quinta dos Avidagos;2021;1254842;Branco 2021;White;3.8;61;5.49;Portugal;Douro
Lua Cheia - Saven;2021;5394282;Branco 2021;White;3.8;64;4.9;Portugal;Douro
Quinta do Vallado;2021;16962;Branco 2021;White;3.8;170;6.6;Portugal;Douro
José Maria da Fonseca;2021;1596996;BSE Branco Seco Especial 2021;White;3.8;622;3.59;Portugal;Península de Setúbal
Cabriz;2021;1148721;Dão Colheita Seleccionada White 2021;White;3.8;595;4.5;Portugal;Dão
Cartuxa;2021;1712414;EA Branco 2021;White;3.8;227;3.15;Portugal;Alentejo
Costa Boal Family Estates;2021;1723535;Flor do Tua Reserva Branco 2021;White;3.8;81;5.5;Portugal;Trás-os-Montes
José Maria da Fonseca;2021;9474628;João Pires Rosé 2021;Rosé;3.8;269;3.95;Portugal;Península de Setúbal
Adega de Monção;2021;1234518;Muralhas de Monção Vinho Verde Branco 2021;White;3.8;1141;2.5;Portugal;Vinho Verde
Anselmo Mendes;2021;1201097;Muros Antigos Loureiro 2021;White;3.8;257;3.89;Portugal;Vinho Verde
Altano;2021;10970310;Naturalmente Biológico Rosé 2021;Rosé;3.8;71;7.2;Portugal;Douro
Salvador;2021;4524422;Quinta da Calçada Alvarinho Terroir 2021;White;3.8;157;9.99;Portugal;Vinho Verde
Quinta da Alorna;2021;4510062;Sauvignon Blanc 2021;White;3.8;86;6.48;Portugal;Tejo
Fiuza;2021;1233250;Sauvignon Blanc 2021;White;3.8;218;5.5;Portugal;Tejo
Herdade do Peso;2021;4896287;Sossego Alentejano Branco 2021;White;3.8;609;2.79;Portugal;Alentejo
Távora;2021;1315184;Terras do Demo Touriga Nacional 2021;Sparkling;3.8;77;8.29;Portugal;Távora-Varosa
Quinta do Vallado;2021;2515323;Touriga Nacional Rosè 2021;Rosé;3.8;81;8.24;Portugal;Douro
Herdade dos Grous;2021;1809963;Alentejano Branco 2021;White;3.9;77;10.89;Portugal;Alentejo
Monte Branco;2021;1323336;Alento Branco 2021;White;3.9;64;6.99;Portugal;Alentejo
Marquês de Lara;2021;5050506;Alvarinho 2021;White;3.9;105;7.76;Portugal;Vinho Verde
Adega de Monção;2021;1150168;Alvarinho Deu La Deu 2021;White;3.9;600;4.5;Portugal;Vinho Verde
Luis Pato;2021;22323;Beiras Vinhas Velhas Branco 2021;White;3.9;85;9.7;Portugal;Beiras
Quinta do Carmo;2021;1117321;Branco 2021;White;3.9;166;10.25;Portugal;Alentejo
Maçanita;2021;2028967;Branco 2021;White;3.9;191;9.53;Portugal;Douro
Quinta dos Carvalhais;2021;6244465;Colheita Rosé 2021;Rosé;3.9;55;8.99;Portugal;Dão
Aveleda;2021;76419;Colheita Selecionada Alvarinho 2021;White;3.9;937;4.89;Portugal;Vinho Verde
Quinta do Crasto;2021;45254;Crasto Branco 2021;White;3.9;190;9.36;Portugal;Douro
Filipa Pato;2021;8920040;DNMC - Dinamico Branco 2021;White;3.9;90;11.5;Portugal;Bairrada
Pacheca;2021;1942762;Douro Branco 2021;White;3.9;218;9.5;Portugal;Douro
Pacheca;2021;3877455;Douro Superior Branco 2021;White;3.9;80;10.6;Portugal;Douro
Quinta do Perdigão;2021;1568380;Encruzado 2021;White;3.9;71;12.95;Portugal;Dão
Symington;2021;7396115;Florão Branco 2021;White;3.9;122;7.9;Portugal;Alentejo
Kranemann;2021;7376130;Hasso White 2021;White;3.9;62;9.5;Portugal;Douro
M.O.B;2021;1964022;Lote 3 Branco 2021;White;3.9;166;8.99;Portugal;Dão
Quinta do Noval;2021;5857572;Maria Mansa Douro Branco 2021;White;3.9;158;11.9;Portugal;Douro
Quinta do Vale Meão;2021;2931116;Meandro Douro Branco 2021;White;3.9;86;10.0;Portugal;Douro
Anselmo Mendes;2021;1246384;Muros Antigos Escolha 2021;White;3.9;336;6.15;Portugal;Vinho Verde
Niepoort;2021;7418983;Nat Cool Branco 2021;White;3.9;408;11.0;Portugal;Vinho Verde
Aphros;2021;5296311;Phaunus Loureiro 2021;White;3.9;120;23.0;Portugal;Vinho Verde
Casa Ferreirinha;2021;1667464;Planalto Reserva Douro Branco 2021;White;3.9;2463;4.59;Portugal;Douro
Quinta Nova de Nossa Senhora do Carmo;2021;1456409;Pomares Branco 2021;White;3.9;88;7.37;Portugal;Douro
José Maria da Fonseca;2021;2001918;Quinta De Camarate Branco Seco 2021;White;3.9;104;7.5;Portugal;Península de Setúbal
Quinta dos Termos;2021;1755976;Reserva Branco 2021;White;3.9;111;7.9;Portugal;Beiras
Quinta dos Termos;2021;1907318;Reserva Riesling 2021;White;3.9;50;9.9;Portugal;Beiras
Casal Sta. Maria;2021;1314401;Sauvignon Blanc 2021;White;3.9;73;14.9;Portugal;Lisboa
Casa Ferreirinha;2021;2795309;Vinha Grande Douro Branco 2021;White;3.9;104;9.89;Portugal;Douro
Aveleda;2021;1278529;Vinho Verde Loureiro - Alvarinho 2021;White;3.9;1337;4.5;Portugal;Vinho Verde
Adega de Monção;2021;1397799;Vinho Verde Muralhas Rosé 2021;Rosé;3.9;92;3.82;Portugal;Vinho Verde
Beyra;2021;6209255;Vinhos de Altitude Sauvignon Blanc 2021;White;3.9;57;8.26;Portugal;Beiras
Vieira de Sousa;2021;4411302;Alice Vieira de Sousa Branco 2021;White;4.0;66;7.5;Portugal;Douro
Joao Portugal Ramos;2021;1559843;Alvarinho Monção e Melgaço 2021;White;4.0;214;10.17;Portugal;Vinho Verde
Azores Wine Company;2021;2496960;Arinto dos Açores 2021;White;4.0;75;27.0;Portugal;Açores
Quinta da Raza;2021;2594102;Blanco 2021;White;4.0;105;5.9;Portugal;Trás-os-Montes
Dona Maria;2021;1146628;Branco 2021;White;4.0;126;8.75;Portugal;Alentejo
Mainova;2021;8492810;Branco 2021;White;4.0;122;9.85;Portugal;Alentejo
Quinta de Arcossó;2021;1283618;Branco 2021;White;4.0;50;7.6;Portugal;Trás-os-Montes
J. Cabral Almeida Wines;2021;2467412;Camaleão Alvarinho 2021;White;4.0;103;10.0;Portugal;Vinho Verde
Beyra;2021;6362044;Chardonnay 2021;White;4.0;57;8.89;Portugal;Beiras
100 Hectares;2021;5151516;Códega do Larinho 2021;White;4.0;59;10.5;Portugal;Douro
Herdade de Coelheiros;2021;6418009;Coelheiros Branco 2021;White;4.0;52;10.0;Portugal;Alentejo
Duorum;2021;5074500;Colheita Branco 2021;White;4.0;52;8.89;Portugal;Douro
Herdade da Maroteira;2021;4928040;Dez Tostões Rosé 2021;Rosé;4.0;86;7.88;Portugal;Alentejo
Quinta da Raza;2021;1740408;Dom Diogo Arinto 2021;White;4.0;73;4.8;Portugal;Vinho Verde
Muxagat;2021;1496773;Douro Branco 2021;White;4.0;50;13.5;Portugal;Douro
Montes Ermos;2021;1618398;Douro Reserva Branco 2021;White;4.0;147;2.7;Portugal;Douro
Quinta de La Rosa;2021;2179540;Douro Reserva White 2021;White;4.0;212;12.14;Portugal;Douro
Quinta das Marias;2021;1189717;Encruzado 2021;White;4.0;186;11.0;Portugal;Dão
Ribeiro Santo;2021;3664921;Encruzado 2021;White;4.0;414;9.9;Portugal;Dão
Quinta de Gomariz;2021;1282146;Loureiro 2021;White;4.0;145;4.68;Portugal;Vinho Verde
Quinta do Vallado;2021;20866;Moscatel Galego Douro Branco 2021;White;4.0;333;5.15;Portugal;Douro
Anselmo Mendes;2021;1200518;Muros Antigos Alvarinho 2021;White;4.0;740;9.29;Portugal;Vinho Verde
Aphros;2021;5360076;Phaunus Pet Nat 2021;Sparkling;4.0;460;22.0;Portugal;Vinho Verde
Quinta do Vallado;2021;3352090;Prima 2021;White;4.0;287;8.56;Portugal;Douro
Régia Colheita;2021;75588;Reguengos Reserva Branco 2021;White;4.0;81;7.75;Portugal;Alentejo
Dona Maria;2021;1146629;Rosé 2021;Rosé;4.0;74;8.21;Portugal;Alentejo
Quinta Nova de Nossa Senhora do Carmo;2021;5443364;Rosé 2021;Rosé;4.0;92;11.61;Portugal;Douro
Valle Pradinhos;2021;1200515;Rosé 2021;Rosé;4.0;84;6.87;Portugal;Trás-os-Montes
Casa Ermelinda Freitas;2021;1247331;Sauvignon Blanc - Verdelho 2021;White;4.0;118;9.89;Portugal;Península de Setúbal
Quinta de Cidrô;2021;9095;Sauvignon Blanc 2021;White;4.0;136;13.9;Portugal;Douro
Quinta da Sequeira;2021;7919761;Sauvignon Blanc 2021;White;4.0;51;13.9;Portugal;Douro
Conde de Vimioso;2021;8264912;Sommelier Edition Branco 2021;White;4.0;109;8.7;Portugal;Tejo
Quanta Terra;2021;4974534;Terra  a Terra Reserva Branco 2021;White;4.0;71;10.85;Portugal;Douro
Maçanita;2021;4985780;Touriga Nacional em Rosé 2021;Rosé;4.0;182;7.8;Portugal;Douro
Dona Berta;2021;2378132;Vinhas Velhas Rabigato Reserva Branco 2021;White;4.0;56;14.95;Portugal;Douro
Aveleda;2021;76416;Vinho Verde Fonte 2021;White;4.0;2553;4.49;Portugal;Vinho Verde
Malhadinha Nova;2021;1166687;Alentejano Monte da Peceguina Branco 2021;White;4.1;283;6.9;Portugal;Alentejo
Herdade dos Grous;2021;2334566;Alentejano Reserva Branco 2021;White;4.1;53;16.9;Portugal;Alentejo
Soalheiro;2021;6404593;Alvarinho - Pinot Noir Rosé 2021;Rosé;4.1;200;11.01;Portugal;Vinho Verde
Quinta da Pedra Escrita;2021;2282316;Branco 2021;White;4.1;61;11.49;Portugal;Douro
Quinta da Sequeira;2021;1296797;Branco 2021;White;4.1;63;9.0;Portugal;Douro
100 Hectares;2021;4316884;Branco 2021;White;4.1;285;6.8;Portugal;Douro
Quinta do Noval;2021;5514058;Cedro do Noval Branco 2021;White;4.1;171;17.52;Portugal;Douro
Quinta de Cidrô;2021;1188780;Chardonnay 2021;White;4.1;76;14.89;Portugal;Douro
Herdade da Maroteira;2021;4898958;Dez Tostões Branco 2021;White;4.1;189;9.5;Portugal;Alentejo
Pavão;2021;6582869;Escolha Branco 2021;White;4.1;264;6.95;Portugal;Vinho Verde
Esporão;2021;1138731;Esporão Reserva Branco 2021;White;4.1;973;12.94;Portugal;Alentejo
Barranco Longo;2021;1253179;Grande Escolha Branco 2021;White;4.1;305;9.49;Portugal;Algarve
Bacalhôa;2021;5712376;Greco di Tufo 2021;White;4.1;340;12.09;Portugal;Península de Setúbal
Duckman;2021;8743393;Kite Duck 2021;White;4.1;82;13.64;Portugal;Bairrada
Bacalhôa;2021;2828728;Península de Setúbal Quinta da Bacalhôa Branco 2021;White;4.1;153;18.9;Portugal;Península de Setúbal
Márcio Lopes;2021;2951151;Permitido Rabigato 2021;White;4.1;75;15.5;Portugal;Douro
Lagoalva;2021;2314598;Reserva Arinto - Chardonnay 2021;White;4.1;251;7.99;Portugal;Tejo
CARM;2021;1252807;Reserva Branco 2021;White;4.1;169;11.96;Portugal;Douro
Quinta da Boa Esperança;2021;5123361;Rosé 2021;Rosé;4.1;174;10.95;Portugal;Lisboa
Herdade do Freixo;2021;5484693;Sauvignon Blanc 2021;White;4.1;81;8.25;Portugal;Alentejo
Lacrau;2021;4928260;Sauvignon Blanc Branco Seco 2021;White;4.1;163;5.82;Portugal;Douro
Lavradores de Feitoria;2021;16378;Três Bagos Sauvignon 2021;White;4.1;271;9.99;Portugal;Douro
Taboadella;2021;8519239;Villae Branco 2021;White;4.1;385;9.63;Portugal;Dão
Luis Seabra;2021;6013142;Xisto Ilimitado Branco 2021;White;4.1;193;13.9;Portugal;Douro
Palacio da Brejoeira;2021;1197287;Alvarinho Vinho Verde 2021;White;4.2;297;19.95;Portugal;Vinho Verde
Ramos Pinto;2021;13310;Bons Ares Branco 2021;White;4.2;209;9.3;Portugal;Douro
Herdade do Sobroso;2021;5034624;Cellar Selection Branco 2021;White;4.2;80;18.95;Portugal;Alentejo
Soito;2021;4946491;Encruzado Branco 2021;White;4.2;155;12.6;Portugal;Dão
Quinta dos Carvalhais;2021;76104;Encruzado Dão 2021;White;4.2;255;20.85;Portugal;Dão
Cartuxa;2021;1151389;Évora Colheita Branco 2021;White;4.2;184;11.5;Portugal;Alentejo
Távora;2021;2646624;Fraga da Pena Bruto 2021;Sparkling;4.2;53;10.25;Portugal;Beiras
Lacrau;2021;6106225;Moscatel Galego Branco Seco 2021;White;4.2;223;8.69;Portugal;Douro
Anselmo Mendes;2021;1216556;Muros de Melgaço Alvarinho 2021;White;4.2;205;8.5;Portugal;Vinho Verde
Quanta Terra;2021;7605573;Phenomena Pinot Noir Rosé 2021;Rosé;4.2;80;23.86;Portugal;Douro
Soalheiro;2021;7268909;Sauvignon Blanc - Alvarinho 2021;White;4.2;52;11.89;Portugal;Vinho Verde
Quinta dos Abibes;2021;2568177;Sauvignon Blanc 2021;White;4.2;52;13.5;Portugal;Bairrada
Azores Wine Company;2021;7343544;Vulcânico Branco 2021;White;4.2;306;19.89;Portugal;Açores
Ervideira;2021;1294904;Invisível Aragonez 2021;White;4.3;845;10.35;Portugal;Alentejo
Valle Pradinhos;2021;4895867;Reserva Branco 2021;White;4.3;184;15.5;Portugal;Trás-os-Montes
Herdade da Maroteira;2021;1702386;Cem Reis Viognier 2021;White;4.4;107;19.95;Portugal;Alentejo
Niepoort;2021;1360367;Douro Coche Branco 2021;White;4.6;50;65.0;Portugal;Douro
Soalheiro;2022;2078187;Allo Alvarinho - Loureiro 2022;White;3.8;87;6.44;Portugal;Vinho Verde
Soalheiro;2022;4542136;Granit Alvarinho 2022;White;4.1;136;12.5;Portugal;Vinho Verde
Quinta do Vallado;2022;3352090;Prima 2022;White;4.1;82;7.89;Portugal;Douro
Aveleda;2022;76416;Vinho Verde Fonte 2022;White;4.1;218;3.75;Portugal;Vinho Verde
Soalheiro;2022;1175699;Alvarinho 2022;White;4.2;381;6.8;Portugal;Vinho Verde
Vieira de Sousa;N.V.;7304886;Extra Dry White Porto N.V.;Fortified;2.7;59;13.26;Portugal;Porto
Messias;N.V.;20622;Porto Extra Dry White N.V.;Fortified;3.0;72;6.27;Portugal;Porto
Borges;N.V.;3689185;Coroa Dry White Port N.V.;Fortified;3.1;178;7.36;Portugal;Porto
Quevedo;N.V.;6896796;Dry White Port N.V.;Fortified;3.1;55;8.2;Portugal;Porto
Robertson's;N.V.;1606374;Ruby Porto N.V.;Fortified;3.1;70;14.13;Portugal;Porto
Cálem;N.V.;1143839;Porto Ruby Old Friends N.V.;Fortified;3.3;360;5.3;Portugal;Porto
Borges;N.V.;4603373;Reserva Ruby Port N.V.;Fortified;3.3;103;13.21;Portugal;Porto
Messias;N.V.;1315968;Tower's Tawny Port N.V.;Fortified;3.3;258;34.5;Portugal;Porto
Agri-Roncão;N.V.;1235978;DR Ruby Port N.V.;Fortified;3.4;148;5.65;Portugal;Porto
Rozès;N.V.;1176323;Porto Ruby Port N.V.;Fortified;3.4;316;8.5;Portugal;Porto
Borges;N.V.;1153233;Ruby Port N.V.;Fortified;3.4;751;6.35;Portugal;Porto
Quinta da Revolta;N.V.;2458601;Tawny Port N.V.;Fortified;3.4;72;5.89;Portugal;Porto
Poças;N.V.;1150103;Tawny Porto N.V.;Fortified;3.4;1309;5.1;Portugal;Porto
D'Oliveiras;N.V.;1167650;5 Years Old Dry Madeira N.V.;Fortified;3.5;85;17.5;Portugal;Madeira
Real Companhia Velha;N.V.;1135270;Dom José Tawny Port N.V.;Fortified;3.5;1384;6.3;Portugal;Porto
C. da Silva;N.V.;2271207;Don Pablo White Porto N.V.;Fortified;3.5;90;7.34;Portugal;Porto
Krohn;N.V.;1244831;Dry White Port N.V.;Fortified;3.5;65;29.8;Portugal;Porto
Burmester;N.V.;76385;Extra Dry White Port N.V.;Fortified;3.5;813;7.88;Portugal;Porto
Vieira de Sousa;N.V.;4426458;Fine Ruby Port N.V.;Fortified;3.5;176;10.0;Portugal;Porto
Romariz;N.V.;1192254;Fine Ruby Port N.V.;Fortified;3.5;290;6.8;Portugal;Porto
Cálem;N.V.;76389;Fine Tawny Port N.V.;Fortified;3.5;1520;10.4;Portugal;Porto
Messias;N.V.;20623;Porto Dry White N.V.;Fortified;3.5;535;9.55;Portugal;Porto
Cálem;N.V.;76395;Porto White Dry N.V.;Fortified;3.5;861;7.49;Portugal;Porto
Offley;N.V.;76085;Porto White N.V.;Fortified;3.5;819;4.42;Portugal;Porto
Niepoort;N.V.;2673977;Rabbit Dry White Port N.V.;Fortified;3.5;109;4.15;Portugal;Porto
Dom Manuel;N.V.;1230504;Ruby Porto N.V.;Fortified;3.5;522;5.95;Portugal;Porto
